url	pmid	exclude	study	first_author	strain	year	species	cohort	roa	roa_details	n	n_endpoint	n_intercurrent	endpoint	mean_mpi	sd_mpi	range_mpi	animal_comments	cohort_id	year5bin	n_censored	endpointx	roa_group	strain_group	row	dup_status
https://pubmed.ncbi.nlm.nih.gov/8006664/	8006664	include	Transmission of Creutzfeldt-Jakob Disease to a Chimpanzee by Electrodes Contaminated During Neurosurgery	Gibbs, C.	iCJD	1994	Chimpanzee (Pan troglodytes)	1	ic		1	1	0	terminal prion disease	20		n/a		8006664-1	1990	0	3	ic	CJD	637	unique
https://pubmed.ncbi.nlm.nih.gov/8006664/	8006664	include	Transmission of Creutzfeldt-Jakob Disease to a Chimpanzee by Electrodes Contaminated During Neurosurgery	Gibbs, C.	iCJD	1994	Rhesus macaque (Macaca mulatta)	2	ic		1	1	0	terminal prion disease	75		n/a		8006664-2	1990	0	3	ic	CJD	638	unique
https://pubmed.ncbi.nlm.nih.gov/8006664/	8006664	include	Transmission of Creutzfeldt-Jakob Disease to a Chimpanzee by Electrodes Contaminated During Neurosurgery	Gibbs, C.	iCJD	1994	Squirrel monkey (Saimiri sciureus)	3	ic		1	1	0	terminal prion disease	18		n/a		8006664-3	1990	0	3	ic	CJD	639	unique
https://pubmed.ncbi.nlm.nih.gov/8006664/	8006664	include	Transmission of Creutzfeldt-Jakob Disease to a Chimpanzee by Electrodes Contaminated During Neurosurgery	Gibbs, C.	iCJD	1994	Capuchin monkey (Cebus sp.)	4	ic		2	2	0	terminal prion disease	39	0.7	38-39		8006664-4	1990	0	3	ic	CJD	640	unique
https://pubmed.ncbi.nlm.nih.gov/8006664/	8006664	include	Transmission of Creutzfeldt-Jakob Disease to a Chimpanzee by Electrodes Contaminated During Neurosurgery	Gibbs, C.	iCJD	1994	Chimpanzee (Pan troglodytes)	5	ic		1	1	0	terminal prion disease	11		n/a		8006664-5	1990	0	3	ic	CJD	641	unique
https://pubmed.ncbi.nlm.nih.gov/8006664/	8006664	include	Transmission of Creutzfeldt-Jakob Disease to a Chimpanzee by Electrodes Contaminated During Neurosurgery	Gibbs, C.	iCJD	1994	Squirrel monkey (Saimiri sciureus)	6	ic		4	4	0	terminal prion disease	23	7.8	16-27		8006664-6	1990	0	3	ic	CJD	642	unique
https://pubmed.ncbi.nlm.nih.gov/8006664/	8006664	include	Transmission of Creutzfeldt-Jakob Disease to a Chimpanzee by Electrodes Contaminated During Neurosurgery	Gibbs, C.	iCJD	1994	Vervet monkey (Chlorocebus pygerythrus)	7	ic		2	2	0	terminal prion disease	57	14.8	46-67		8006664-7	1990	0	3	ic	CJD	643	unique
https://pubmed.ncbi.nlm.nih.gov/8006664/	8006664	include	Transmission of Creutzfeldt-Jakob Disease to a Chimpanzee by Electrodes Contaminated During Neurosurgery	Gibbs, C.	iCJD	1994	Chimpanzee (Pan troglodytes)	8	ic		1	0	0	terminal prion disease			n/a		8006664-8	1990	1	3	ic	CJD	644	unique
https://pubmed.ncbi.nlm.nih.gov/814967/	814967	include	Experimental Kuru in the Spider Monkey. Histopathological and Ultrastructural Studies of the Brain During Early Stages of Incubation	Beck, E.	Kuru	1975	Spider monkey (Ateles geoffroyi)	1	ic		11	1	0	symptom onset	24		n/a	inoculated with 0.2mL of 10% kuru brain suspension	814967-1	1975	10	2	ic	Kuru	645	unique
https://pubmed.ncbi.nlm.nih.gov/814967/	814967	include	Experimental Kuru in the Spider Monkey. Histopathological and Ultrastructural Studies of the Brain During Early Stages of Incubation	Beck, E.	Kuru	1975	Spider monkey (Ateles geoffroyi)	1	ic		11	10	0	histology			n/a		814967-1	1975	1	1	ic	Kuru	646	duplicate
https://pubmed.ncbi.nlm.nih.gov/81763	81763	include	Experimental kuru in the rhesus monkey: a study of EEG modifications in the waking state and during sleep	Bert J	Kuru → Rhesus macaque → Rhesus macaque	1978	Rhesus macaque (Macaca mulatta)	1	multiple	ic/iv	8	6	0	symptom onset	23	1.3	21.2-25	Mm 03, 06, 14, 05, 04, 07, 23, 24	81763-1	1975	2	2	multiple	Kuru	647	unique
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD	1994	Chimpanzee (Pan troglodytes)	1	unspecified		29	28	0	terminal prion disease	18.7		11.5-42		8179297-1	1990	1	3	other	CJD	648	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD	1994	Chimpanzee (Pan troglodytes)	1	unspecified		29	28	0	symptom onset	17	7	11-36	animals with (quote) --aberrantly long incubation periods-- in inoculate chimpanzees were excluded: 51, 66, 71 and 75 months	8179297-1	1990	1	2	other	CJD	649	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #5)	1994	Squirrel monkey (Saimiri sciureus)	10	iv		1	0	1	terminal prion disease			n/a		8179297-10	1990	0	3	iv	CJD	650	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #13)	1994	Squirrel monkey (Saimiri sciureus)	11	ic		4	4	0	terminal prion disease	25.5	4	22-30		8179297-11	1990	0	3	ic	CJD	651	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #13)	1994	Squirrel monkey (Saimiri sciureus)	12	other	sc	1	0	1	terminal prion disease			n/a	sc inoculation	8179297-12	1990	0	3	other	CJD	652	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #13)	1994	Chimpanzee (Pan troglodytes)	13	ic		1	1	0	terminal prion disease	12		n/a		8179297-13	1990	0	3	ic	CJD	653	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #13)	1994	Chimpanzee (Pan troglodytes)	14	other	sc	1	0	0	terminal prion disease			n/a	sc inoculation	8179297-14	1990	1	3	other	CJD	654	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #13)	1994	Chimpanzee (Pan troglodytes)	15	multiple	iv/ip/im	1	1	0	terminal prion disease	16		n/a	iv, ip, and im inoculation	8179297-15	1990	0	3	multiple	CJD	655	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #13)	1994	Chimpanzee (Pan troglodytes)	16	other	intradermal	1	1	0	terminal prion disease	19		n/a	id inoculation	8179297-16	1990	0	3	other	CJD	656	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #24)	1994	Chimpanzee (Pan troglodytes)	17	ic		1	1	0	terminal prion disease	26		n/a		8179297-17	1990	0	3	ic	CJD	657	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #24)	1994	Chimpanzee (Pan troglodytes)	18	other	im	1	1	0	terminal prion disease	11		n/a	im inoculation	8179297-18	1990	0	3	other	CJD	658	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #24)	1994	Squirrel monkey (Saimiri sciureus)	19	ic		1	1	0	terminal prion disease	20		n/a		8179297-19	1990	0	3	ic	CJD	659	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD	1994	Squirrel monkey (Saimiri sciureus)	2	unspecified		211	196	0	terminal prion disease	1.3		11-48		8179297-2	1990	15	3	other	CJD	660	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD	1994	Squirrel monkey (Saimiri sciureus)	2	unspecified		211	196	0	symptom onset	25	5	11-37	an inoculated squirrel monkey with an aberrantly long incubation period was excluded: 160 months	8179297-2	1990	15	2	other	CJD	661	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #24)	1994	Squirrel monkey (Saimiri sciureus)	20	other	im	1	0	1	terminal prion disease			n/a	im inoculation	8179297-20	1990	0	3	other	CJD	662	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #25)	1994	Spider monkey (Ateles geoffroyi)	21	ic		4	4	0	terminal prion disease	31	5	25-37		8179297-21	1990	0	3	ic	CJD	663	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #25)	1994	Spider monkey (Ateles geoffroyi)	22	other	sc	2	0	2	terminal prion disease			n/a	sc inoculation	8179297-22	1990	0	3	other	CJD	664	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	Kuru (Patient #27)	1994	Chimpanzee (Pan troglodytes)	23	ic		3	3	0	terminal prion disease	18.7	5	14-24		8179297-23	1990	0	3	ic	Kuru	665	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	Kuru (Patient #27)	1994	Chimpanzee (Pan troglodytes)	24	other	sc	1	0	1	terminal prion disease			n/a	sc inoculation	8179297-24	1990	0	3	other	Kuru	666	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	Kuru (Patient #27)	1994	Chimpanzee (Pan troglodytes)	25	multiple	intranasal/intraocular	1	0	0	terminal prion disease			n/a	intranasal and intraocular inoculation	8179297-25	1990	1	3	multiple	Kuru	667	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	Kuru (Patient #27)	1994	Chimpanzee (Pan troglodytes)	26	other	intradermal	1	0	0	terminal prion disease			n/a	intradermal inoculation	8179297-26	1990	1	3	other	Kuru	668	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	Kuru (Patient #27)	1994	Squirrel monkey (Saimiri sciureus)	27	ic		3	3	0	terminal prion disease	25.7	2	24-28		8179297-27	1990	0	3	ic	Kuru	669	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	Kuru (Patient #27)	1994	Squirrel monkey (Saimiri sciureus)	28	other	sc	1	1	0	terminal prion disease	32		n/a	sc inoculation	8179297-28	1990	0	3	other	Kuru	670	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	Kuru (Patient #28)	1994	Capuchin monkey (Cebus sp.)	29	ic		1	1	0	terminal prion disease	54		n/a		8179297-29	1990	0	3	ic	Kuru	671	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD	1994	Spider monkey (Ateles geoffroyi)	3	unspecified		31	30	0	terminal prion disease	33.6		15-58		8179297-3	1990	1	3	other	CJD	672	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD	1994	Spider monkey (Ateles geoffroyi)	3	unspecified		31	30	0	symptom onset	31	8	15-50		8179297-3	1990	1	2	other	CJD	673	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	Kuru (Patient #28)	1994	Capuchin monkey (Cebus sp.)	30	other	intradermal	1	0	1	terminal prion disease			n/a	intradermal inoculation	8179297-30	1990	0	3	other	Kuru	674	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	Kuru (Patient #28)	1994	Spider monkey (Ateles geoffroyi)	31	ic		2	2	0	terminal prion disease	31	11	23-39		8179297-31	1990	0	3	ic	Kuru	675	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	Kuru (Patient #28)	1994	Spider monkey (Ateles geoffroyi)	32	other	ip	2	0	2	terminal prion disease			n/a	ip inoculation	8179297-32	1990	0	3	other	Kuru	676	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	Kuru (Patient #29)	1994	Chimpanzee (Pan troglodytes)	33	ic		2	2	0	terminal prion disease	29	14	19-39		8179297-33	1990	0	3	ic	Kuru	677	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	Kuru (Patient #29)	1994	Chimpanzee (Pan troglodytes)	34	multiple	iv/ip/sc/im	1	1	0	terminal prion disease	82		n/a	iv, ip, sc, and im inoculation	8179297-34	1990	0	3	multiple	Kuru	678	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #30)	1994	Chimpanzee (Pan troglodytes)	35	ic		1	1	0	terminal prion disease	13		n/a		8179297-35	1990	0	3	ic	CJD	679	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #30)	1994	Chimpanzee (Pan troglodytes)	36	other	im	1	0	0	terminal prion disease			n/a	im inoculation	8179297-36	1990	1	3	other	CJD	680	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #30)	1994	Spider monkey (Ateles geoffroyi)	37	ic		1	1	0	histology			n/a		8179297-37	1990	0	1	ic	CJD	681	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #30)	1994	Spider monkey (Ateles geoffroyi)	38	iv		1	0	1	terminal prion disease			n/a		8179297-38	1990	0	3	iv	CJD	682	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	Kuru (Patient #31)	1994	Chimpanzee (Pan troglodytes)	39	ic		2	2	0	symptom onset	10.5	0.7	44115.0	Inoculum Dose (LD50): 10,000	8179297-39	1990	0	2	ic	Kuru	683	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD	1994	Capuchin monkey (Cebus sp.)	4	unspecified		45	36	0	terminal prion disease	42.4		29-84		8179297-4	1990	9	3	other	CJD	684	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD	1994	Capuchin monkey (Cebus sp.)	4	unspecified		45	36	0	symptom onset	40	9	29-73	inoculated Capuchin monkeys with aberrantly long incubation periods were excluded: 160 and168 months	8179297-4	1990	9	2	other	CJD	685	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	Kuru (Patient #31)	1994	Chimpanzee (Pan troglodytes)	40	ic		1	1	0	symptom onset	12		n/a	Inoculum Dose (LD50): 20,000	8179297-40	1990	0	2	ic	Kuru	686	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	Kuru (Patient #31)	1994	Chimpanzee (Pan troglodytes)	41	multiple	ip/im/sc	1	1	0	symptom onset	18		n/a	ip, im, and sc inoculation; Inoculum Dose (LD50): 75,000	8179297-41	1990	0	2	multiple	Kuru	687	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	Kuru (Patient #31)	1994	Chimpanzee (Pan troglodytes)	42	ic		1	1	0	symptom onset	15		n/a	Inoculum Dose (LD50): 30	8179297-42	1990	0	2	ic	Kuru	688	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	Kuru (Patient #31)	1994	Chimpanzee (Pan troglodytes)	43	multiple	ip/im/sc	1	1	0	symptom onset	142		n/a	ip, im, and sc inoculation; Inoculum Dose (LD50): 50	8179297-43	1990	0	2	multiple	Kuru	689	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #24)	1994	Squirrel monkey (Saimiri sciureus)	44	ic		3	3	0	symptom onset	21.3	7.6	16-30	Inoculum Dose (LD50): 20,000	8179297-44	1990	0	2	ic	CJD	690	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #24)	1994	Squirrel monkey (Saimiri sciureus)	45	ic		1	1	0	symptom onset	20		n/a	Inoculum Dose (LD50): 10,000	8179297-45	1990	0	2	ic	CJD	691	indeterminate
https://pubmed.ncbi.nlm.nih.gov/8179297/	8179297	include	Human Spongiform Encephalopathy: The National Institutes of Health Series of 300 Cases of Experimentally Transmitted Disease	Brown, P.	sCJD (Patient #24)	1994	Squirrel monkey (Saimiri sciureus)	46	multiple	intradermal/sc	1	1	0	symptom onset	24		n/a	id and sc inoculation; Inoculum Dose (LD50): 80,000	8179297-46	1990	0	2	multiple	CJD	692	indeterminate
